episode,time,task,fatigue,skill_level,semaphore_state,sampling_rate,robot_active,collision
116,30,material_delivery,51.3649047114487,3,red,0.1,True,False
116,45,packaging,67.4149047114487,4,red,0.1,True,False
117,0,rest,26.8638645814856,2,green,5.0,False,False
117,15,hmi_supervision,36.9138645814856,2,orange,2.0,False,False
117,30,material_delivery,50.8638645814856,3,red,0.1,True,False
117,45,packaging,66.9138645814856,4,red,0.1,True,False
118,0,rest,28.160570308097654,2,green,5.0,False,False
118,15,hmi_supervision,38.21057030809766,2,orange,2.0,False,False
118,30,material_delivery,52.16057030809766,3,red,0.1,True,False
118,45,packaging,68.21057030809766,4,red,0.1,True,False
119,0,rest,27.06569591596601,2,green,5.0,False,False
119,15,hmi_supervision,37.115695915966015,2,orange,2.0,False,False
119,30,material_delivery,51.06569591596602,3,red,0.1,True,False
119,45,packaging,67.11569591596601,4,red,0.1,True,False
120,0,rest,27.33710692284915,2,green,5.0,False,False
120,15,hmi_supervision,37.38710692284915,2,orange,2.0,False,False
120,30,material_delivery,51.33710692284915,3,red,0.1,True,False
120,45,packaging,67.38710692284916,4,red,0.1,True,False
121,0,rest,28.115293829459144,2,green,5.0,False,False
121,15,hmi_supervision,38.165293829459145,2,orange,2.0,False,False
121,30,material_delivery,52.11529382945915,3,red,0.1,True,False
121,45,packaging,68.16529382945915,4,red,0.1,True,False
122,0,rest,28.0436565388345,2,green,5.0,False,False
122,15,hmi_supervision,38.0936565388345,2,orange,2.0,False,False
122,30,material_delivery,52.043656538834504,3,red,0.1,True,False
122,45,packaging,68.09365653883451,4,red,0.1,True,False
123,0,rest,27.14277227662703,2,green,5.0,False,False
123,15,hmi_supervision,37.19277227662703,2,orange,2.0,False,False
123,30,material_delivery,51.142772276627035,3,red,0.1,True,False
123,45,packaging,67.19277227662704,4,red,0.1,True,False
124,0,rest,28.812288432381457,2,green,5.0,False,False
124,15,hmi_supervision,38.86228843238146,2,orange,2.0,False,False
124,30,material_delivery,52.812288432381465,3,red,0.1,True,False
124,45,packaging,68.86228843238146,4,red,0.1,True,False
125,0,rest,28.790351539026176,2,green,5.0,False,False
125,15,hmi_supervision,38.84035153902617,2,orange,2.0,False,False
125,30,material_delivery,52.790351539026176,3,red,0.1,True,False
125,45,packaging,68.84035153902617,4,red,0.1,True,False
126,0,rest,28.386276450406495,2,green,5.0,False,False
126,15,hmi_supervision,38.436276450406496,2,orange,2.0,False,False
126,30,material_delivery,52.3862764504065,3,red,0.1,True,False
126,45,packaging,68.4362764504065,4,red,0.1,True,False
127,0,rest,28.385339463184156,2,green,5.0,False,False
127,15,hmi_supervision,38.43533946318416,2,orange,2.0,False,False
127,30,material_delivery,52.38533946318416,3,red,0.1,True,False
127,45,packaging,68.43533946318416,4,red,0.1,True,False
128,0,rest,28.386285764729536,2,green,5.0,False,False
128,15,hmi_supervision,38.43628576472953,2,orange,2.0,False,False
128,30,material_delivery,52.386285764729536,3,red,0.1,True,False
128,45,packaging,68.43628576472953,4,red,0.1,True,False
129,0,rest,30.88954861799104,2,orange,2.0,False,False
129,15,hmi_supervision,40.939548617991036,2,red,0.1,True,False
129,30,material_delivery,54.88954861799104,3,red,0.1,True,False
129,45,packaging,70.93954861799104,4,red,0.1,True,False
130,0,rest,28.7155013226199,2,green,5.0,False,False
130,15,hmi_supervision,38.7655013226199,2,orange,2.0,False,False
130,30,material_delivery,52.7155013226199,3,red,0.1,True,False
130,45,packaging,68.7655013226199,4,red,0.1,True,False
131,0,rest,28.488543438479347,2,green,5.0,False,False
131,15,hmi_supervision,38.53854343847935,2,orange,2.0,False,False
131,30,material_delivery,52.488543438479354,3,red,0.1,True,False
131,45,packaging,68.53854343847935,4,red,0.1,True,False
132,0,rest,27.42038108909682,2,green,5.0,False,False
132,15,hmi_supervision,37.47038108909682,2,orange,2.0,False,False
132,30,material_delivery,51.42038108909682,3,red,0.1,True,False
132,45,packaging,67.47038108909682,4,red,0.1,True,False
133,0,rest,27.82238604494499,2,green,5.0,False,False
133,15,hmi_supervision,37.87238604494499,2,orange,2.0,False,False
133,30,material_delivery,51.82238604494499,3,red,0.1,True,False
133,45,packaging,67.87238604494499,4,red,0.1,True,False
134,0,rest,29.735993925005133,2,green,5.0,False,False
134,15,hmi_supervision,39.78599392500513,2,orange,2.0,False,False
134,30,material_delivery,53.73599392500513,3,red,0.1,True,False
134,45,packaging,69.78599392500513,4,red,0.1,True,False
135,0,rest,26.599551105556188,2,green,5.0,False,False
135,15,hmi_supervision,36.649551105556185,2,orange,2.0,False,False
135,30,material_delivery,50.59955110555619,3,red,0.1,True,False
135,45,packaging,66.64955110555618,4,red,0.1,True,False
136,0,rest,27.646051100657925,2,green,5.0,False,False
136,15,hmi_supervision,37.696051100657925,2,orange,2.0,False,False
136,30,material_delivery,51.64605110065793,3,red,0.1,True,False
136,45,packaging,67.69605110065793,4,red,0.1,True,False
137,0,rest,28.816712947725524,2,green,5.0,False,False
137,15,hmi_supervision,38.866712947725524,2,orange,2.0,False,False
137,30,material_delivery,52.81671294772553,3,red,0.1,True,False
137,45,packaging,68.86671294772553,4,red,0.1,True,False
138,0,rest,27.463522218055022,2,green,5.0,False,False
138,15,hmi_supervision,37.51352221805502,2,orange,2.0,False,False
138,30,material_delivery,51.463522218055026,3,red,0.1,True,False
138,45,packaging,67.51352221805503,4,red,0.1,True,False
139,0,rest,28.50969831170101,2,green,5.0,False,False
139,15,hmi_supervision,38.55969831170101,2,orange,2.0,False,False
139,30,material_delivery,52.509698311701015,3,red,0.1,True,False
139,45,packaging,68.55969831170101,4,red,0.1,True,False
140,0,rest,28.03417887992786,2,green,5.0,False,False
140,15,hmi_supervision,38.08417887992786,2,orange,2.0,False,False
140,30,material_delivery,52.034178879927865,3,red,0.1,True,False
140,45,packaging,68.08417887992786,4,red,0.1,True,False
141,0,rest,27.511299739295637,2,green,5.0,False,False
141,15,hmi_supervision,37.561299739295634,2,orange,2.0,False,False
141,30,material_delivery,51.51129973929564,3,red,0.1,True,False
141,45,packaging,67.56129973929563,4,red,0.1,True,False
142,0,rest,26.481143060006794,2,green,5.0,False,False
142,15,hmi_supervision,36.5311430600068,2,orange,2.0,False,False
142,30,material_delivery,50.4811430600068,3,red,0.1,True,False
142,45,packaging,66.5311430600068,4,red,0.1,True,False
143,0,rest,28.13984073607707,2,green,5.0,False,False
143,15,hmi_supervision,38.18984073607707,2,orange,2.0,False,False
143,30,material_delivery,52.139840736077076,3,red,0.1,True,False
143,45,packaging,68.18984073607707,4,red,0.1,True,False
144,0,rest,27.405609446175475,2,green,5.0,False,False
144,15,hmi_supervision,37.45560944617547,2,orange,2.0,False,False
144,30,material_delivery,51.405609446175475,3,red,0.1,True,False
144,45,packaging,67.45560944617547,4,red,0.1,True,False
145,0,rest,27.913947668899826,2,green,5.0,False,False
145,15,hmi_supervision,37.96394766889983,2,orange,2.0,False,False
145,30,material_delivery,51.91394766889983,3,red,0.1,True,False
145,45,packaging,67.96394766889983,4,red,0.1,True,False
146,0,rest,28.378740459235342,2,green,5.0,False,False
146,15,hmi_supervision,38.42874045923534,2,orange,2.0,False,False
146,30,material_delivery,52.378740459235345,3,red,0.1,True,False
146,45,packaging,68.42874045923534,4,red,0.1,True,False
147,0,rest,28.64931639562759,2,green,5.0,False,False
147,15,hmi_supervision,38.69931639562759,2,orange,2.0,False,False
147,30,material_delivery,52.649316395627594,3,red,0.1,True,False
147,45,packaging,68.69931639562759,4,red,0.1,True,False
148,0,rest,27.643791016629283,2,green,5.0,False,False
148,15,hmi_supervision,37.693791016629284,2,orange,2.0,False,False
148,30,material_delivery,51.64379101662929,3,red,0.1,True,False
148,45,packaging,67.69379101662929,4,red,0.1,True,False
149,0,rest,27.510003075569717,2,green,5.0,False,False
149,15,hmi_supervision,37.56000307556972,2,orange,2.0,False,False
149,30,material_delivery,51.51000307556972,3,red,0.1,True,False
149,45,packaging,67.56000307556972,4,red,0.1,True,False
150,0,rest,27.054337034248718,2,green,5.0,False,False
150,15,hmi_supervision,37.104337034248715,2,orange,2.0,False,False
150,30,material_delivery,51.05433703424872,3,red,0.1,True,False
150,45,packaging,67.10433703424872,4,red,0.1,True,False
151,0,rest,28.68839646029108,2,green,5.0,False,False
151,15,hmi_supervision,38.738396460291085,2,orange,2.0,False,False
151,30,material_delivery,52.68839646029109,3,red,0.1,True,False
151,45,packaging,68.73839646029109,4,red,0.1,True,False
152,0,rest,29.591617147759475,2,green,5.0,False,False
152,15,hmi_supervision,39.641617147759476,2,orange,2.0,False,False
152,30,material_delivery,53.59161714775948,3,red,0.1,True,False
152,45,packaging,69.64161714775948,4,red,0.1,True,False
153,0,rest,28.77434894541336,2,green,5.0,False,False
153,15,hmi_supervision,38.82434894541336,2,orange,2.0,False,False
153,30,material_delivery,52.774348945413365,3,red,0.1,True,False
153,45,packaging,68.82434894541336,4,red,0.1,True,False
154,0,rest,28.950183361889966,2,green,5.0,False,False
154,15,hmi_supervision,39.00018336188997,2,orange,2.0,False,False
154,30,material_delivery,52.95018336188997,3,red,0.1,True,False
154,45,packaging,69.00018336188997,4,red,0.1,True,False
155,0,rest,27.469247900785916,2,green,5.0,False,False
155,15,hmi_supervision,37.51924790078591,2,orange,2.0,False,False
155,30,material_delivery,51.469247900785916,3,red,0.1,True,False
155,45,packaging,67.51924790078591,4,red,0.1,True,False
156,0,rest,28.33286457110967,2,green,5.0,False,False
156,15,hmi_supervision,38.38286457110967,2,orange,2.0,False,False
156,30,material_delivery,52.332864571109674,3,red,0.1,True,False
156,45,packaging,68.38286457110968,4,red,0.1,True,False
157,0,rest,28.580975540072004,2,green,5.0,False,False
157,15,hmi_supervision,38.630975540072,2,orange,2.0,False,False
157,30,material_delivery,52.580975540072004,3,red,0.1,True,False
157,45,packaging,68.630975540072,4,red,0.1,True,False
158,0,rest,25.569049494948196,2,green,5.0,False,False
158,15,hmi_supervision,35.6190494949482,2,orange,2.0,False,False
158,30,material_delivery,49.5690494949482,3,red,0.1,True,False
158,45,packaging,65.6190494949482,4,red,0.1,True,False
159,0,rest,27.231709268999282,2,green,5.0,False,False
159,15,hmi_supervision,37.28170926899928,2,orange,2.0,False,False
159,30,material_delivery,51.23170926899928,3,red,0.1,True,False
159,45,packaging,67.28170926899928,4,red,0.1,True,False
160,0,rest,29.224308477948725,2,green,5.0,False,False
160,15,hmi_supervision,39.27430847794872,2,orange,2.0,False,False
160,30,material_delivery,53.224308477948725,3,red,0.1,True,False
160,45,packaging,69.27430847794872,4,red,0.1,True,False
161,0,rest,26.927393966529525,2,green,5.0,False,False
161,15,hmi_supervision,36.977393966529526,2,orange,2.0,False,False
161,30,material_delivery,50.92739396652953,3,red,0.1,True,False
161,45,packaging,66.97739396652953,4,red,0.1,True,False
162,0,rest,29.080954966799588,2,green,5.0,False,False
162,15,hmi_supervision,39.13095496679959,2,orange,2.0,False,False
162,30,material_delivery,53.080954966799595,3,red,0.1,True,False
162,45,packaging,69.13095496679959,4,red,0.1,True,False
163,0,rest,26.92310338661542,2,green,5.0,False,False
163,15,hmi_supervision,36.97310338661542,2,orange,2.0,False,False
163,30,material_delivery,50.92310338661542,3,red,0.1,True,False
163,45,packaging,66.97310338661542,4,red,0.1,True,False
164,0,rest,27.263868511714037,2,green,5.0,False,False
164,15,hmi_supervision,37.313868511714034,2,orange,2.0,False,False
164,30,material_delivery,51.26386851171404,3,red,0.1,True,False
164,45,packaging,67.31386851171403,4,red,0.1,True,False
165,0,rest,28.346577605697455,2,green,5.0,False,False
165,15,hmi_supervision,38.39657760569746,2,orange,2.0,False,False
165,30,material_delivery,52.34657760569746,3,red,0.1,True,False
165,45,packaging,68.39657760569746,4,red,0.1,True,False
166,0,rest,28.052351563742516,2,green,5.0,False,False
166,15,hmi_supervision,38.102351563742516,2,orange,2.0,False,False
166,30,material_delivery,52.05235156374252,3,red,0.1,True,False
166,45,packaging,68.10235156374252,4,red,0.1,True,False
167,0,rest,27.71101480235368,2,green,5.0,False,False
167,15,hmi_supervision,37.761014802353685,2,orange,2.0,False,False
167,30,material_delivery,51.71101480235369,3,red,0.1,True,False
167,45,packaging,67.76101480235369,4,red,0.1,True,False
168,0,rest,29.189512612109013,2,green,5.0,False,False
168,15,hmi_supervision,39.23951261210901,2,orange,2.0,False,False
168,30,material_delivery,53.18951261210901,3,red,0.1,True,False
168,45,packaging,69.23951261210901,4,red,0.1,True,False
169,0,rest,27.071638375879864,2,green,5.0,False,False
169,15,hmi_supervision,37.12163837587987,2,orange,2.0,False,False
169,30,material_delivery,51.07163837587987,3,red,0.1,True,False
169,45,packaging,67.12163837587987,4,red,0.1,True,False
170,0,rest,27.886161178723313,2,green,5.0,False,False
170,15,hmi_supervision,37.93616117872331,2,orange,2.0,False,False
170,30,material_delivery,51.88616117872331,3,red,0.1,True,False
170,45,packaging,67.93616117872331,4,red,0.1,True,False
171,0,rest,28.44123790486343,2,green,5.0,False,False
171,15,hmi_supervision,38.49123790486343,2,orange,2.0,False,False
171,30,material_delivery,52.441237904863435,3,red,0.1,True,False
171,45,packaging,68.49123790486344,4,red,0.1,True,False
172,0,rest,28.210743900801276,2,green,5.0,False,False
172,15,hmi_supervision,38.26074390080127,2,orange,2.0,False,False
172,30,material_delivery,52.210743900801276,3,red,0.1,True,False
172,45,packaging,68.26074390080127,4,red,0.1,True,False
173,0,rest,27.532975360134554,2,green,5.0,False,False
173,15,hmi_supervision,37.582975360134554,2,orange,2.0,False,False
173,30,material_delivery,51.53297536013456,3,red,0.1,True,False
173,45,packaging,67.58297536013455,4,red,0.1,True,False
174,0,rest,27.55797643229184,2,green,5.0,False,False
174,15,hmi_supervision,37.60797643229184,2,orange,2.0,False,False
174,30,material_delivery,51.557976432291845,3,red,0.1,True,False
174,45,packaging,67.60797643229185,4,red,0.1,True,False
175,0,rest,28.63720157276577,2,green,5.0,False,False
175,15,hmi_supervision,38.68720157276577,2,orange,2.0,False,False
175,30,material_delivery,52.637201572765775,3,red,0.1,True,False
175,45,packaging,68.68720157276577,4,red,0.1,True,False
176,0,rest,28.674699906574936,2,green,5.0,False,False
176,15,hmi_supervision,38.72469990657494,2,orange,2.0,False,False
176,30,material_delivery,52.67469990657494,3,red,0.1,True,False
176,45,packaging,68.72469990657494,4,red,0.1,True,False
177,0,rest,28.23047464065746,2,green,5.0,False,False
177,15,hmi_supervision,38.28047464065746,2,orange,2.0,False,False
177,30,material_delivery,52.23047464065746,3,red,0.1,True,False
177,45,packaging,68.28047464065746,4,red,0.1,True,False
178,0,rest,27.378253741808447,2,green,5.0,False,False
178,15,hmi_supervision,37.42825374180845,2,orange,2.0,False,False
178,30,material_delivery,51.37825374180845,3,red,0.1,True,False
178,45,packaging,67.42825374180845,4,red,0.1,True,False
179,0,rest,27.579864219852272,2,green,5.0,False,False
179,15,hmi_supervision,37.62986421985227,2,orange,2.0,False,False
179,30,material_delivery,51.579864219852276,3,red,0.1,True,False
179,45,packaging,67.62986421985228,4,red,0.1,True,False
180,0,rest,27.984323804526888,2,green,5.0,False,False
180,15,hmi_supervision,38.03432380452689,2,orange,2.0,False,False
180,30,material_delivery,51.984323804526895,3,red,0.1,True,False
180,45,packaging,68.03432380452689,4,red,0.1,True,False
181,0,rest,28.087995537481586,2,green,5.0,False,False
181,15,hmi_supervision,38.137995537481586,2,orange,2.0,False,False
181,30,material_delivery,52.08799553748159,3,red,0.1,True,False
181,45,packaging,68.13799553748159,4,red,0.1,True,False
182,0,rest,28.41032303587753,2,green,5.0,False,False
182,15,hmi_supervision,38.46032303587753,2,orange,2.0,False,False
182,30,material_delivery,52.41032303587753,3,red,0.1,True,False
182,45,packaging,68.46032303587754,4,red,0.1,True,False
183,0,rest,27.84835551067458,2,green,5.0,False,False
183,15,hmi_supervision,37.89835551067458,2,orange,2.0,False,False
183,30,material_delivery,51.84835551067458,3,red,0.1,True,False
183,45,packaging,67.89835551067458,4,red,0.1,True,False
184,0,rest,28.61906226174102,2,green,5.0,False,False
184,15,hmi_supervision,38.66906226174102,2,orange,2.0,False,False
184,30,material_delivery,52.61906226174102,3,red,0.1,True,False
184,45,packaging,68.66906226174102,4,red,0.1,True,False
185,0,rest,28.610132227000477,2,green,5.0,False,False
185,15,hmi_supervision,38.660132227000474,2,orange,2.0,False,False
185,30,material_delivery,52.61013222700048,3,red,0.1,True,False
185,45,packaging,68.66013222700047,4,red,0.1,True,False
186,0,rest,28.979109105365747,2,green,5.0,False,False
186,15,hmi_supervision,39.02910910536575,2,orange,2.0,False,False
186,30,material_delivery,52.97910910536575,3,red,0.1,True,False
186,45,packaging,69.02910910536575,4,red,0.1,True,False
187,0,rest,28.015752881224568,2,green,5.0,False,False
187,15,hmi_supervision,38.06575288122457,2,orange,2.0,False,False
187,30,material_delivery,52.01575288122457,3,red,0.1,True,False
187,45,packaging,68.06575288122457,4,red,0.1,True,False
188,0,rest,28.243124764366332,2,green,5.0,False,False
188,15,hmi_supervision,38.29312476436633,2,orange,2.0,False,False
188,30,material_delivery,52.243124764366335,3,red,0.1,True,False
188,45,packaging,68.29312476436634,4,red,0.1,True,False
189,0,rest,27.902392709224237,2,green,5.0,False,False
